age,annual_income,total_debt,monthly_expenses,num_credit_lines,num_late_payments,credit_history_years,num_bankruptcies,loan_amount_requested,employment_years,savings_balance,debt_to_income_ratio,expense_to_income_ratio,creditworthy
31,78540.99,6870.35,4022.7,8,0,9,0,1000.0,28,4221.14,0.0875,0.6146,1
45,70778.02,2472.43,2603.42,3,1,23,0,44050.08,34,10728.7,0.0349,0.4414,1
53,44117.71,22113.99,2465.36,13,3,26,0,46798.08,12,310.41,0.5012,0.6706,0
58,73873.5,14950.69,1524.22,1,0,17,0,1000.0,19,27369.34,0.2024,0.2476,1
61,23785.25,37565.87,3475.64,12,2,25,0,30389.8,18,0.0,1.5793,1.7534,0
28,85756.01,23816.22,3054.35,14,2,25,0,49841.19,14,3132.36,0.2777,0.4274,1
31,51659.39,36766.27,1531.55,5,1,28,0,1000.0,25,4945.64,0.7117,0.3558,1
42,39276.81,0.0,3504.33,7,2,7,0,2409.56,19,1225.63,0.0,1.0706,0
44,44457.46,0.0,2131.8,1,2,11,0,32203.61,5,16056.69,0.0,0.5754,0
61,54212.88,17915.9,1327.69,8,0,25,0,26878.09,14,4092.21,0.3305,0.2939,1
37,59699.7,16478.64,1521.19,6,2,4,0,23273.9,3,15583.99,0.276,0.3058,0
32,61207.01,13526.58,2702.16,13,0,0,0,16245.92,5,24216.9,0.221,0.5298,0
52,49259.81,16149.56,1333.2,12,1,7,0,22328.9,1,21134.92,0.3278,0.3248,0
35,65005.99,1511.69,1117.51,1,0,27,0,1000.0,14,11437.05,0.0233,0.2063,1
36,60206.98,21758.14,1648.9,10,2,4,0,2004.39,11,10016.33,0.3614,0.3286,0
42,43810.68,23834.32,1768.39,4,0,16,0,18319.55,6,17955.88,0.544,0.4844,1
48,40045.23,603.02,1461.35,4,2,14,0,1000.0,21,7423.11,0.0151,0.4379,1
40,75209.14,10756.36,1636.84,6,0,3,0,17894.02,7,5612.36,0.143,0.2612,1
53,73108.15,11497.63,2733.54,12,2,12,0,19742.56,10,1084.73,0.1573,0.4487,0
30,61428.41,6950.27,2205.2,14,0,16,0,8940.94,1,12776.96,0.1131,0.4308,0
60,83104.89,1066.65,1587.49,4,1,12,0,9820.86,29,496.44,0.0128,0.2292,1
52,12000.0,15150.06,1657.72,10,0,24,0,4314.53,3,3631.69,1.2624,1.6576,0
53,45890.13,18129.67,1894.68,13,0,25,0,12736.96,24,28936.37,0.3951,0.4954,1
22,31092.07,7677.81,1940.47,5,0,1,0,25400.79,20,16065.01,0.2469,0.7489,0
53,116406.81,1910.54,1943.85,13,1,23,0,26439.85,24,13631.9,0.0164,0.2004,1
53,77830.5,19926.69,2704.2,8,2,3,0,35368.4,8,3515.34,0.256,0.4169,0
61,58023.45,5792.15,2157.63,2,1,24,0,17644.64,7,16942.05,0.0998,0.4462,1
33,79624.76,11289.53,2181.17,2,2,1,0,26857.24,4,849.31,0.1418,0.3287,1
50,87906.89,9767.08,3141.43,7,2,11,0,1000.0,27,0.0,0.1111,0.4288,1
53,87640.79,29948.5,3501.32,9,1,18,0,23119.37,1,5026.55,0.3417,0.4794,1
33,83042.59,6342.83,1015.22,11,0,17,0,16659.12,20,0.0,0.0764,0.1467,1
46,53436.49,35706.32,736.87,5,1,9,0,27490.93,7,14185.79,0.6682,0.1655,1
42,47465.86,24027.62,1720.48,11,1,29,0,15767.11,33,13293.25,0.5062,0.4349,1
59,35945.27,36850.78,2626.5,9,1,4,0,14356.97,22,12053.11,1.0252,0.8768,1
22,72561.18,22975.67,2300.79,2,0,10,0,7651.4,14,15252.78,0.3166,0.3805,1
58,56026.61,12347.47,2843.28,1,2,0,0,35113.36,26,14860.9,0.2204,0.609,1
59,49538.22,3991.6,1686.11,12,1,27,0,10801.86,1,3907.6,0.0806,0.4084,0
46,48233.47,10735.06,434.63,1,1,2,0,47966.74,27,14319.51,0.2226,0.1081,1
35,96254.82,32847.37,906.57,1,1,16,0,1000.0,10,12823.84,0.3413,0.113,1
54,83817.01,14424.73,2451.79,14,2,25,0,37568.42,20,4455.68,0.1721,0.351,1
62,105759.85,22931.03,2849.4,4,0,14,0,1000.0,31,6780.61,0.2168,0.3233,1
64,73225.41,17483.66,474.56,14,2,13,0,17461.02,31,17671.08,0.2388,0.0778,1
60,61423.86,17995.93,3128.53,11,2,23,0,11180.82,6,0.0,0.293,0.6112,1
31,59364.94,18457.92,2371.71,4,1,14,0,26592.06,21,13001.33,0.3109,0.4794,1
23,34492.46,20944.1,1943.66,0,0,15,1,32251.57,13,9025.06,0.6072,0.6762,0
26,28464.53,5230.71,1498.54,1,6,27,0,49013.15,12,9746.92,0.1838,0.6317,0
29,72683.53,11701.15,3272.93,1,1,3,0,12019.22,20,7445.75,0.161,0.5404,1
26,36633.03,18711.76,2717.61,14,2,18,0,8953.76,21,13790.32,0.5108,0.8902,1
29,65286.44,16961.85,2392.66,3,2,23,0,33233.14,33,0.0,0.2598,0.4398,1
59,87886.67,9465.54,1414.88,6,0,28,0,17961.11,9,12269.1,0.1077,0.1932,1
51,43363.65,19999.21,3291.34,2,1,24,0,10472.11,0,562.24,0.4612,0.9108,0
52,110262.04,5746.3,2024.28,4,1,7,0,13318.1,0,19284.57,0.0521,0.2203,0
61,35232.62,323.93,2239.21,10,1,5,0,9341.57,23,0.0,0.0092,0.7626,0
32,84754.87,18539.83,2058.45,8,1,15,0,1000.0,2,0.0,0.2187,0.2914,1
28,70618.9,618.1,1387.56,4,2,29,0,43445.27,30,0.0,0.0088,0.2358,1
28,89852.38,18361.49,2255.78,8,2,2,1,27325.7,12,9490.83,0.2043,0.3013,0
48,32095.06,0.0,2557.55,0,0,7,0,1000.0,3,0.0,0.0,0.9562,0
40,117675.52,6300.15,1646.71,8,1,28,0,42495.32,22,0.0,0.0535,0.1679,1
27,55530.62,11069.08,2187.26,13,3,4,0,22656.7,5,3720.61,0.1993,0.4727,0
31,76916.2,0.0,2046.8,4,0,4,0,16824.6,33,14760.04,0.0,0.3193,1
40,96112.19,10527.93,2732.11,7,1,11,0,27945.26,17,3092.8,0.1095,0.3411,0
36,44883.45,29220.24,1760.85,4,0,24,1,13469.21,25,8110.79,0.651,0.4708,1
24,80643.16,0.0,2181.26,13,0,0,0,1000.0,32,7963.19,0.0,0.3246,1
26,40713.26,10855.52,2349.74,11,3,6,0,11914.88,32,0.0,0.2666,0.6926,0
42,94924.04,35431.74,1742.75,5,1,23,0,18902.51,24,13660.21,0.3733,0.2203,1
46,40995.48,2257.67,1339.72,7,1,10,0,6502.48,16,30263.7,0.0551,0.3921,1
23,60962.67,31766.68,1469.92,1,1,9,0,27629.55,2,0.0,0.5211,0.2893,0
61,67653.02,11651.94,2327.35,2,0,2,0,39192.86,21,2056.56,0.1722,0.4128,0
62,79607.49,16222.95,1811.75,10,1,7,0,14520.45,34,0.0,0.2038,0.2731,1
34,109211.91,30497.79,1801.13,8,1,0,0,1000.0,3,8216.54,0.2793,0.1979,1
31,48700.78,9178.82,2483.32,4,0,7,0,17507.76,27,0.0,0.1885,0.6119,1
38,88468.37,22572.31,2815.59,4,5,22,1,7247.5,12,21276.86,0.2551,0.3819,1
32,109256.46,25615.17,2953.37,8,2,19,0,16786.3,29,22723.74,0.2344,0.3244,1
43,64143.33,7190.23,1510.0,9,1,10,0,16589.71,11,16229.97,0.1121,0.2825,1
32,46246.68,5862.84,2738.2,2,1,6,0,7080.78,2,18421.98,0.1268,0.7105,1
33,16749.16,12256.76,3667.99,13,1,25,0,1000.0,20,11038.12,0.7317,2.6278,0
45,107081.89,12632.22,2100.86,3,1,29,0,20186.12,0,19717.91,0.118,0.2354,1
39,53888.89,2052.62,1941.35,6,1,26,0,8481.46,17,7269.04,0.0381,0.4323,1
56,34966.04,7300.79,1774.59,1,2,15,0,46156.52,12,5171.83,0.2088,0.609,0
28,26041.75,0.0,1148.99,7,1,6,0,23695.36,6,15976.07,0.0,0.5294,0
49,34919.65,10988.73,2673.8,4,1,12,0,8995.5,12,6531.14,0.3147,0.9188,0
52,82992.63,25732.73,1944.91,14,0,9,0,12889.18,16,29243.53,0.3101,0.2812,1
64,86446.71,0.0,1880.23,0,0,28,0,17727.75,31,19486.65,0.0,0.261,1
38,76303.05,9442.27,2549.87,2,2,27,0,21469.43,28,4982.49,0.1237,0.401,1
26,63308.45,44307.99,2623.59,14,0,16,0,29245.87,29,8483.01,0.6999,0.4973,0
38,28861.99,14729.28,1519.33,8,1,2,0,37174.08,10,8733.57,0.5103,0.6317,1
39,41751.48,31281.53,1538.43,4,1,6,1,18934.58,13,3243.72,0.7492,0.4422,0
42,32334.51,2857.02,1502.92,7,0,10,0,26828.35,9,17996.34,0.0884,0.5577,1
57,74320.53,20385.82,3690.81,0,2,12,0,26396.57,7,2145.39,0.2743,0.5959,1
52,33417.19,813.38,3181.72,13,2,4,0,21481.53,30,9159.24,0.0243,1.1425,0
61,42143.85,19812.78,2565.63,6,0,24,0,16885.19,5,3066.21,0.4701,0.7305,1
23,55412.82,25106.98,1699.67,6,1,22,0,22122.5,18,5076.32,0.4531,0.3681,1
48,18255.0,22259.71,1794.46,7,0,18,0,10202.07,18,16918.23,1.2193,1.1795,1
30,61169.29,10860.75,2290.75,2,3,14,0,2984.79,11,16102.96,0.1775,0.4494,1
55,57321.18,18299.2,3767.3,0,6,0,0,41660.69,17,6852.86,0.3192,0.7887,0
49,89605.23,18413.9,2231.1,10,1,4,0,23234.36,2,20234.56,0.2055,0.2988,1
35,39503.36,22991.88,2407.06,14,2,29,0,24098.35,8,15156.73,0.582,0.7312,0
53,27520.11,13514.8,300.0,8,2,12,0,16752.45,5,11054.93,0.4911,0.1308,0
27,50648.51,26173.67,2206.06,0,0,9,0,27472.97,0,18173.96,0.5168,0.5227,1
32,32547.72,32215.26,884.91,10,0,28,1,17301.88,28,22770.41,0.9898,0.3262,1
50,60978.86,11185.59,1610.4,5,0,4,0,1000.0,34,13960.3,0.1834,0.3169,1
41,13501.63,15557.28,2037.51,8,2,22,0,11981.05,34,12457.42,1.1522,1.8108,1
51,44866.36,4142.22,1758.32,13,3,29,0,28964.07,29,0.0,0.0923,0.4703,1
44,36790.71,19083.09,1491.23,1,1,0,0,11096.13,34,12360.94,0.5187,0.4864,1
40,74193.93,19159.65,1498.36,3,2,9,0,1000.0,21,14184.97,0.2582,0.2423,1
57,39735.88,15695.84,1831.16,1,2,17,0,15599.42,27,12829.83,0.395,0.553,1
24,16597.61,16600.8,1796.23,3,3,26,0,1000.0,17,1890.18,1.0001,1.2986,0
48,54954.5,38061.92,2016.22,1,0,21,0,15374.1,31,3819.42,0.6926,0.4403,1
64,67997.15,0.0,1956.42,11,2,7,0,37780.79,4,16501.99,0.0,0.3453,0
40,53219.87,9040.12,3023.1,0,3,19,1,1000.0,33,6507.54,0.1699,0.6816,1
44,44716.93,10875.32,360.32,10,0,2,0,29719.66,30,11598.13,0.2432,0.0967,1
52,43210.95,32482.95,2195.98,2,0,18,0,45722.45,32,0.0,0.7517,0.6098,0
61,62823.7,20703.47,2056.81,7,0,18,0,39095.19,3,9859.24,0.3295,0.3929,1
56,37763.78,20996.23,1892.65,4,1,1,0,16585.67,13,17256.67,0.556,0.6014,1
54,51787.93,30118.27,1435.35,3,1,16,0,6271.8,14,12718.74,0.5816,0.3326,1
56,78761.16,12840.52,1880.23,4,1,15,0,22623.28,19,8746.58,0.163,0.2865,1
22,27466.92,22827.92,693.19,5,2,20,0,22830.88,19,553.57,0.8311,0.3028,0
35,58908.32,8630.81,2165.37,5,3,9,0,33824.5,34,0.0,0.1465,0.4411,0
54,15275.26,2360.32,2310.45,4,2,20,0,20767.51,3,2967.61,0.1545,1.8149,0
56,65698.24,36530.0,1436.75,11,0,15,1,26040.4,17,19360.57,0.556,0.2624,1
26,35529.77,19428.38,3552.55,10,0,4,0,6365.7,23,9512.38,0.5468,1.1998,0
59,85489.8,22735.95,1903.64,11,3,19,0,31095.03,26,16216.15,0.2659,0.2672,1
62,23076.32,2037.9,2035.26,5,1,2,0,1000.0,32,22911.37,0.0883,1.0583,1
32,71051.98,21124.23,3068.63,8,2,27,0,10587.23,24,11118.56,0.2973,0.5183,1
23,90528.28,36338.79,3713.7,4,0,2,0,29012.81,4,17610.32,0.4014,0.4923,0
38,34232.76,11670.6,1101.33,12,0,1,0,39364.21,17,20217.01,0.3409,0.386,1
60,38452.88,0.0,1538.27,5,4,20,0,30257.76,19,0.0,0.0,0.48,0
41,36395.11,17207.71,1917.86,3,1,3,0,19514.12,34,3143.74,0.4728,0.6323,0
35,47853.43,2569.24,1405.7,12,1,21,0,19652.85,5,0.0,0.0537,0.3525,0
53,72935.54,0.0,2676.89,2,0,17,0,6382.24,26,0.0,0.0,0.4404,1
55,45812.38,6182.81,1317.61,12,2,1,0,14458.61,27,5512.14,0.135,0.3451,0
46,31976.04,9088.83,3013.28,11,2,23,0,1000.0,10,7700.4,0.2842,1.1308,1
28,12000.0,3153.0,2498.92,5,1,5,0,44884.53,8,0.0,0.2627,2.4987,0
56,100048.69,30917.6,2931.23,10,1,2,0,53243.16,27,14091.1,0.309,0.3516,0
50,102012.39,37675.32,1321.2,10,2,20,0,1000.0,18,5622.29,0.3693,0.1554,1
43,74005.93,22417.06,1693.2,4,0,2,0,1000.0,20,22915.62,0.3029,0.2745,1
62,39740.41,19610.35,2718.39,3,3,26,0,40435.72,30,11654.09,0.4934,0.8208,1
64,78692.55,13295.42,2573.27,4,2,1,0,8229.13,6,11587.93,0.169,0.3924,1
34,83717.67,4244.01,1770.51,6,2,2,0,40776.68,24,8157.49,0.0507,0.2538,0
34,53643.8,34234.92,1884.37,0,1,16,0,31308.52,27,8926.79,0.6382,0.4215,0
22,61034.21,14245.76,1652.52,13,1,13,0,15186.7,16,13333.29,0.2334,0.3249,0
57,90794.21,9448.97,1862.84,14,0,6,0,34170.52,25,18152.46,0.1041,0.2462,1
25,18988.47,27177.08,1227.73,0,1,21,0,19450.63,27,0.0,1.4312,0.7758,0
58,84960.57,14116.99,1093.43,10,1,20,0,19189.37,16,2464.67,0.1662,0.1544,1
61,52271.15,26727.53,2804.34,12,1,5,0,27929.3,16,12642.77,0.5113,0.6438,1
34,32185.54,10083.02,1835.68,0,0,7,0,31881.43,32,9650.19,0.3133,0.6844,1
59,34242.34,27211.64,2921.06,1,3,18,0,35035.08,33,17127.83,0.7947,1.0236,1
45,38381.95,26757.21,2476.79,8,2,18,0,55326.02,22,3947.64,0.6971,0.7743,0
40,29748.23,30897.94,2249.61,12,2,11,0,25469.46,29,21375.58,1.0386,0.9074,0
22,104284.72,6486.9,1431.82,4,2,4,0,39393.1,26,5345.62,0.0622,0.1648,1
59,72280.07,14003.53,1031.38,13,2,4,0,38975.94,8,7144.79,0.1937,0.1712,0
26,86612.07,38373.24,1634.47,8,1,13,0,30275.47,19,19853.63,0.443,0.2265,1
37,74059.21,12043.06,3225.53,12,2,26,0,12087.22,22,15140.59,0.1626,0.5226,1
45,61530.69,24732.31,2711.17,4,2,16,1,36453.78,18,27839.08,0.4019,0.5287,1
48,61868.88,42486.78,1559.67,14,3,15,0,26687.62,3,18539.75,0.6867,0.3025,0
22,50062.18,0.0,1643.55,13,1,3,0,1000.0,12,21609.77,0.0,0.394,0
55,52105.44,11645.33,1256.73,6,0,24,0,35205.22,11,7328.01,0.2235,0.2894,0
57,24797.42,15022.44,762.33,13,2,7,0,1000.0,8,21730.84,0.6058,0.3689,1
25,87045.65,0.0,2081.28,13,1,2,1,29713.75,14,10620.27,0.0,0.2869,0
21,14669.17,9528.35,3380.06,14,3,20,0,11718.39,20,0.0,0.6495,2.7648,0
60,33534.74,3343.42,3390.11,5,1,4,0,22448.95,14,14269.1,0.0997,1.2131,1
32,110300.85,25292.23,2486.32,1,2,22,0,1000.0,4,15041.83,0.2293,0.2705,1
56,63404.32,0.0,1517.86,2,2,23,0,9141.16,4,174.19,0.0,0.2873,0
43,64442.76,37671.87,840.42,4,1,24,0,12147.87,24,13236.65,0.5846,0.1565,1
51,75933.46,23278.77,2837.65,3,1,6,0,17715.69,23,11039.67,0.3066,0.4484,1
31,21491.56,2354.14,2357.77,13,1,17,0,11078.95,30,20916.05,0.1095,1.3164,1
30,25155.17,27317.03,1747.02,10,0,23,0,25217.63,33,13944.91,1.0859,0.8334,1
23,48877.64,22163.76,1613.37,5,2,7,0,27154.57,13,10004.12,0.4534,0.3961,0
34,37415.98,14534.79,2480.35,7,0,10,0,13302.06,26,0.0,0.3885,0.7955,1
36,58126.1,6342.52,1338.7,7,1,28,1,20585.74,3,0.0,0.1091,0.2764,1
30,72138.73,21571.96,2191.39,2,4,13,0,27973.32,22,21390.44,0.299,0.3645,1
49,94729.08,16475.04,1024.14,3,1,17,0,1000.0,4,13547.1,0.1739,0.1297,1
30,80277.21,6729.11,3782.81,0,3,12,1,26632.45,26,7837.54,0.0838,0.5655,1
32,35143.08,0.0,1450.36,1,2,5,0,10374.23,13,14991.14,0.0,0.4952,1
50,50625.9,4792.93,2518.72,12,1,12,0,1000.0,6,7865.84,0.0947,0.597,1
61,43826.37,8960.43,1041.58,8,3,25,0,14122.67,17,0.0,0.2044,0.2852,1
21,34585.98,28949.85,1869.4,14,1,0,0,4883.13,31,19118.11,0.837,0.6486,0
25,28895.62,25329.11,2707.69,11,2,10,0,12961.07,1,20266.91,0.8765,1.1244,0
40,101607.81,9599.19,2880.76,9,0,6,0,27005.83,19,7041.86,0.0945,0.3402,1
28,60266.06,10065.67,2610.63,9,2,9,0,32757.36,28,9625.66,0.167,0.5198,1
63,54394.24,26896.23,1889.4,1,1,1,0,39344.19,25,4482.22,0.4945,0.4168,0
32,72106.44,18208.16,1467.24,11,2,15,0,40260.63,0,26601.25,0.2525,0.2442,1
21,73343.65,18040.98,1137.86,5,2,4,0,4451.99,4,20836.78,0.246,0.1862,1
40,87970.64,6559.5,3203.04,13,0,15,0,38149.82,13,2690.31,0.0746,0.4369,0
48,41408.46,13518.97,2082.7,6,1,29,0,1650.13,24,15445.28,0.3265,0.6035,1
63,70068.06,15051.14,2230.59,5,0,22,0,35870.43,8,2106.32,0.2148,0.382,0
57,37220.65,13905.7,2932.3,7,0,25,0,28565.82,29,2684.21,0.3736,0.9454,1
57,55246.05,23808.81,2469.39,8,0,15,0,22560.1,18,6014.12,0.431,0.5364,1
32,61418.56,24184.25,1898.07,7,1,26,0,6705.93,7,4529.21,0.3938,0.3708,1
57,63862.1,3972.51,2595.52,4,0,14,0,37963.22,15,0.0,0.0622,0.4877,1
64,62758.03,8997.43,1501.96,7,2,8,1,4885.59,7,21938.02,0.1434,0.2872,1
48,80045.77,6751.52,759.09,9,1,29,0,19661.31,22,11901.05,0.0843,0.1138,1
35,45075.29,31662.31,3129.47,14,1,0,1,21019.17,8,23984.95,0.7024,0.8331,0
26,64541.86,42041.89,1568.64,14,1,8,0,1000.0,31,8503.8,0.6514,0.2916,1
64,41027.38,9436.54,1756.57,9,0,10,0,22234.94,33,0.0,0.23,0.5138,1
40,133018.81,12994.86,1827.13,8,1,4,0,3569.36,17,19228.61,0.0977,0.1648,1
34,37178.39,25107.78,1518.24,13,3,5,0,41612.46,14,12353.02,0.6753,0.49,0
22,42483.68,6513.47,2881.07,7,0,29,0,60557.8,14,7610.8,0.1533,0.8138,0
29,82066.2,25378.9,2299.56,1,2,7,0,8992.96,28,20844.88,0.3092,0.3362,1
57,49263.37,14749.57,1756.97,1,2,14,0,14105.12,22,0.0,0.2994,0.428,0
40,82076.15,0.0,979.46,11,2,26,1,22495.47,22,18829.03,0.0,0.1432,1
46,63825.56,0.0,2243.04,2,1,15,0,1000.0,0,16462.36,0.0,0.4217,1
49,49920.27,10945.75,300.0,6,1,29,1,44651.66,21,12082.2,0.2193,0.0721,1
21,41181.12,29675.38,2186.2,8,1,17,0,15219.42,6,0.0,0.7206,0.637,0
55,40279.09,4289.58,3074.54,7,3,11,0,14003.31,31,18442.42,0.1065,0.9159,1
26,50191.97,8590.79,2051.65,8,0,22,0,30345.19,27,16697.6,0.1712,0.4905,1
57,55640.09,17533.49,2965.06,5,3,27,0,21274.57,31,12394.37,0.3151,0.6395,1
25,39202.97,0.0,1016.66,0,1,3,0,22467.46,32,9508.78,0.0,0.3112,1
53,57269.19,18582.64,3630.83,13,1,24,0,32653.52,12,0.0,0.3245,0.7608,0
34,32647.12,0.0,2877.83,11,0,21,0,18124.35,27,0.0,0.0,1.0578,0
32,78897.53,21806.21,2380.77,3,2,15,0,3148.11,8,3022.74,0.2764,0.3621,1
62,83684.06,5294.66,1521.28,12,1,22,0,38360.08,2,0.0,0.0633,0.2181,0
40,42391.87,3695.41,1388.38,5,1,10,0,11217.58,16,0.0,0.0872,0.393,0
44,40995.67,18273.56,1943.27,14,2,21,1,12038.79,33,6006.04,0.4457,0.5688,1
63,64447.92,24527.89,2962.22,11,0,26,0,23461.2,31,0.0,0.3806,0.5515,1
54,91634.15,19515.12,947.58,5,0,23,0,1000.0,8,7907.98,0.213,0.1241,1
45,97166.59,17491.72,2008.33,14,2,21,0,23588.99,0,10589.9,0.18,0.248,1
49,24931.43,17661.63,2587.38,7,2,6,0,34213.36,19,0.0,0.7084,1.2453,0
59,85157.62,19587.86,2743.48,14,0,23,0,43698.55,4,17448.78,0.23,0.3866,1
51,58461.17,20376.43,2584.99,0,1,14,0,31102.22,20,19097.93,0.3485,0.5306,1
63,58945.26,10268.63,865.93,12,0,16,0,36095.34,4,0.0,0.1742,0.1763,0
43,72617.81,22854.04,2905.42,10,1,14,0,10407.05,3,22172.66,0.3147,0.4801,1
64,47976.06,5421.72,2053.75,1,2,9,0,32380.54,7,15034.21,0.113,0.5137,1
58,87417.52,28096.72,1131.52,1,1,27,0,17133.26,24,10843.97,0.3214,0.1553,1
40,95599.06,24389.32,1980.67,12,0,3,0,37391.63,6,23162.02,0.2551,0.2486,1
43,96532.11,41170.81,433.07,5,3,21,0,21538.33,31,10956.44,0.4265,0.0538,1
36,13902.13,21166.18,2462.64,13,1,16,0,36163.5,16,2977.34,1.5224,2.1255,0
62,54258.57,25909.2,1897.83,13,0,3,0,22419.48,27,0.0,0.4775,0.4197,0
28,12000.0,0.0,983.91,10,2,21,0,8488.94,5,8941.85,0.0,0.9838,1
41,40868.0,26300.36,1767.94,6,0,22,0,20593.67,1,8910.47,0.6435,0.5191,0
21,12000.0,29117.47,1434.03,1,0,28,0,15038.74,30,0.0,2.4263,1.4339,0
28,71256.67,33056.66,1485.13,4,2,21,0,39458.35,0,6779.96,0.4639,0.2501,1
49,65482.74,16445.6,300.0,5,1,10,0,1000.0,2,23818.38,0.2511,0.055,1
52,49184.97,10897.28,662.27,3,0,3,0,1000.0,12,14539.96,0.2216,0.1616,1
58,40221.3,1925.82,1816.24,0,2,11,0,24382.89,30,0.0,0.0479,0.5419,1
25,67850.79,3023.57,1678.6,2,0,28,0,15150.11,28,12739.93,0.0446,0.2969,1
42,34714.45,14692.72,2779.18,13,0,22,0,2814.69,32,16317.62,0.4232,0.9607,1
54,33013.45,0.0,1494.57,9,1,9,0,19472.49,9,19272.43,0.0,0.5432,0
21,29939.59,5781.38,1578.41,8,1,13,0,23993.9,8,15257.89,0.1931,0.6326,1
46,54903.98,16074.26,1615.81,12,0,17,0,38428.1,0,20454.65,0.2928,0.3532,1
63,45442.31,15806.44,1842.38,5,1,5,0,1000.0,31,16799.7,0.3478,0.4865,1
30,50394.05,3367.27,2073.17,1,3,4,0,22781.78,32,7804.35,0.0668,0.4937,0
50,73045.22,193.64,1674.94,8,1,1,0,44618.85,1,12973.61,0.0027,0.2752,0
38,84082.42,1985.85,2456.98,3,2,24,0,43909.85,1,7939.89,0.0236,0.3506,1
37,96262.02,12349.77,3840.18,10,1,12,0,21385.77,4,13630.97,0.1283,0.4787,0
46,61503.42,40557.57,1339.64,12,5,22,0,11136.13,9,16616.1,0.6594,0.2614,0
28,68689.73,27724.07,2313.46,7,0,13,0,15957.41,1,9317.46,0.4036,0.4042,0
60,64721.16,17570.33,2023.62,9,1,2,0,5227.94,24,12732.0,0.2715,0.3752,1
32,18145.36,21646.69,2837.63,6,1,22,0,13378.66,17,5653.31,1.1929,1.8765,1
47,50757.57,27190.38,2162.4,11,1,10,0,21174.24,26,7252.11,0.5357,0.5112,1
28,50872.54,23107.42,1418.84,10,1,26,1,27058.7,19,9378.99,0.4542,0.3347,0
45,47229.68,11301.48,1067.96,2,0,21,0,32801.02,33,4956.88,0.2393,0.2713,1
24,58976.52,4852.94,2488.39,14,3,22,0,18341.06,7,21946.17,0.0823,0.5063,1
53,54512.99,13496.71,1132.96,7,0,3,0,17231.78,3,15368.73,0.2476,0.2494,1
21,35341.83,27050.9,2946.99,3,0,12,0,33146.52,29,16662.09,0.7654,1.0006,1
39,56224.35,11755.31,2442.55,1,0,28,0,14853.29,8,15039.61,0.2091,0.5213,1
51,44023.74,1743.89,2069.37,10,0,25,0,30480.54,11,11528.54,0.0396,0.5641,1
36,12000.0,0.0,950.2,4,0,28,0,1000.0,13,0.0,0.0,0.9501,1
34,25073.28,13547.63,2540.26,0,5,7,0,27006.22,34,20098.84,0.5403,1.2157,1
25,62222.86,2692.29,3293.41,12,0,7,0,51698.1,5,28731.28,0.0433,0.6351,1
61,87297.28,9761.81,1659.92,7,0,22,0,6102.63,22,15954.03,0.1118,0.2282,1
46,12000.0,32474.79,1406.47,13,4,12,0,41496.54,3,2917.87,2.706,1.4064,0
48,38240.21,14353.8,1926.38,7,1,22,0,30409.12,0,15347.04,0.3753,0.6045,1
22,70786.35,5994.47,2373.55,2,3,9,1,33119.31,8,2802.97,0.0847,0.4024,0
26,81954.89,18705.02,1575.02,0,0,12,0,30043.49,8,5710.18,0.2282,0.2306,1
29,49497.16,38051.46,2719.36,3,2,12,0,10471.39,14,0.0,0.7687,0.6593,0
53,42930.44,13551.65,3528.57,8,0,23,0,1000.0,23,22329.05,0.3157,0.9863,1
61,90492.77,0.0,2264.2,8,2,16,0,27117.33,7,12852.12,0.0,0.3002,0
45,79902.32,22800.92,1740.01,14,1,5,0,18158.1,27,15156.66,0.2854,0.2613,0
33,81465.46,19157.16,2352.0,0,0,1,0,1000.0,16,17105.14,0.2352,0.3464,1
29,48298.4,16081.47,2941.84,10,0,16,0,13191.29,34,14297.18,0.333,0.7309,1
33,87842.36,12369.87,2127.71,14,3,11,0,4190.18,30,18791.78,0.1408,0.2907,1
51,12000.0,5312.73,2388.08,6,2,25,0,48767.4,3,22289.02,0.4427,2.3879,1
61,88280.75,33179.69,2563.81,5,1,22,0,32627.05,13,9678.16,0.3758,0.3485,1
31,58336.7,0.0,1299.64,13,3,5,0,5331.33,24,0.0,0.0,0.2673,0
24,63223.35,11292.47,2367.3,6,1,4,0,27522.04,6,2408.01,0.1786,0.4493,0
54,36368.68,11011.92,926.44,6,2,4,1,2622.58,30,15570.01,0.3028,0.3057,0
58,14649.34,25241.3,1473.26,7,3,24,0,1000.0,34,755.2,1.7229,1.2067,0
24,62692.6,29827.93,2916.53,7,1,8,0,9523.97,19,9433.77,0.4758,0.5582,0
58,73784.86,12279.19,2696.83,9,2,27,0,17740.35,15,32507.57,0.1664,0.4386,1
39,77567.31,17315.59,1783.86,13,1,27,0,25739.22,21,19402.16,0.2232,0.276,1
26,74869.46,18335.84,3364.63,10,4,21,0,33048.0,18,0.0,0.2449,0.5393,1
54,69204.04,27639.91,951.85,1,3,28,0,14631.63,1,30979.48,0.3994,0.165,1
38,36905.34,27392.77,1835.93,11,0,2,0,30105.77,3,22304.08,0.7422,0.5969,0
33,79186.9,8539.04,2220.08,11,0,22,0,1000.0,33,15969.48,0.1078,0.3364,1
61,34109.44,20254.82,300.0,11,1,19,0,41992.45,6,11210.58,0.5938,0.1055,0
43,87676.61,19599.02,1873.87,3,2,4,0,1000.0,13,0.0,0.2235,0.2565,1
